EI-10201A,LIC10201,FIC-10203,FIC-10101,TI-11701,PDIC-10102,LIC-10101,TI-10403,PIC-10201,PIC-10101,FI-10302
12.34992409,166.3751,61.84273,62.78184128,35.2,0.0562,184.5010223,206.5,1.254414678,1.363461256,74.93286133
12.3466692,166.3751,61.57033,62.83574295,35.2,0.0556,184.5317535,206.5,1.255065799,1.363569736,79.60938263
12.34449959,166.3689,62.04009,62.69052505,35.2,0.0557,184.3841858,206.5,1.254197717,1.362484694,72.43184662
12.3466692,166.3935,62.33987,62.39490128,35.2,0.055047695,184.451828,206.5,1.254848719,1.363352776,76.94018555
12.3466692,166.3997,61.44114,63.1622963,35.2,0.0557,184.4887238,206.5,1.254848719,1.364437819,75.06306458
12.34124374,166.3751,62.02039,62.67390823,35.2,0.0556,184.5686493,206.5,1.254523277,1.362918735,75.06848907
12.34775448,166.3197,62.13362,62.4407959,35.2,0.0562,184.4579773,206.5,1.254523277,1.363461256,76.95645905
12.34992409,166.3505,61.73887,62.65728378,35.2,0.0557,184.4702759,206.5,1.253655195,1.363244295,73.05031586
12.34449959,166.3505,61.46103,62.94753647,35.2,0.0556,184.3165588,206.5,1.253655195,1.362159252,75.3560257
12.33147907,166.3505,61.6943,62.96408463,35.3,0.0559,184.3964844,206.5,1.253329635,1.361833692,74.35778809
12.29892731,166.412,62.11886,62.62403107,35.2,0.0559,184.5133057,206.5,1.253329635,1.362376213,77.80278778
12.32605362,166.3197,61.7834,62.83574295,35.2,0.0561,184.5071564,206.5,1.253221154,1.361833692,74.41746521
12.3271389,166.3935,61.81802,62.74865341,35.2,0.0563,184.4825745,206.5,1.256042242,1.36487174,74.33066559
12.31954288,166.3689,61.79824,63.31054306,35.2,0.0563,184.519455,206.6,1.254523277,1.363461256,75.90939331
12.32062817,166.3505,62.1041,62.62818146,35.2,0.0556,184.6670227,206.5,1.254523277,1.362810254,76.5712738
12.33364868,166.3505,61.44114,63.18702316,35.2,0.0559,184.716217,206.6,1.254740238,1.363352776,72.55662537
12.31520271,166.4058,61.60011,63.00955963,35.2,0.0561,184.5993958,206.6,1.255065799,1.364003778,77.17346954
12.32171345,166.3443,61.93163,62.92271042,35.2,0.0556,184.6670227,206.6,1.25539124,1.36498034,73.24019623
12.32062817,166.3443,61.49583,63.33932877,35.2,0.0557,184.826889,206.5,1.254848719,1.363461256,80.58592224
12.30652332,166.3628,61.78835,62.69467926,35.2,0.0558,184.7776947,206.5,1.253763676,1.361616731,77.80821991
12.30652332,166.3136,61.70916,62.85231781,35.2,0.0556,184.8207397,206.5,1.255065799,1.363461256,78.26393127
12.30869293,166.3136,61.61995,62.73619843,35.2,0.0559,184.5809479,206.5,1.253872156,1.362267733,77.0486908
12.30869293,166.332,61.68935,62.586586,35.2,0.056,184.5502014,206.6,1.253980756,1.362484694,72.80618286
12.3325634,166.3136,61.61499,62.62403107,35.2,0.0557,184.5993958,206.6,1.256042242,1.364003778,75.55675507
12.31520271,166.3628,62.05487,62.58242798,35.2,0.0556,184.7469635,206.5,1.253438234,1.362376213,78.14457703
12.30869293,166.3628,62.06964,62.81086731,35.2,0.0554,184.7531128,206.5,1.253329635,1.360748649,73.27817535
12.31411839,166.332,61.84768,63.10041809,35.2,0.0559,184.8207397,206.5,1.253329635,1.361833692,75.65441132
12.29892731,166.3382,61.71411,62.72789764,35.2,0.0558,184.8576355,206.5,1.254197717,1.362701774,75.78461456
12.30869293,166.3689,61.5604,63.14992142,35.2,0.0558,184.8391876,206.5,1.254197717,1.363244295,75.25836945
12.31628799,166.3136,61.82296,62.56994629,35.2,0.0554,184.7653961,206.5,1.254957199,1.363244295,78.3073349
12.31520271,166.3628,61.6497,63.00955963,35.2,0.0563,184.8699341,206.5,1.253980756,1.363352776,75.21497345
12.31628799,166.3382,61.64474,62.79013824,35.2,0.0559,184.8391876,206.6,1.253763676,1.363244295,77.72683716
12.30869293,166.3013,62.16313,62.5616188,35.2,0.0558,184.7346649,206.6,1.253329635,1.361833692,78.70337677
12.29567242,166.3136,61.49583,63.12930298,35.2,0.0556,184.7899933,206.6,1.253438234,1.361725211,77.02156067
12.30109787,166.3382,61.48589,63.07978058,35.2,0.0554,184.9191132,206.6,1.254414678,1.363244295,73.59283447
12.31411839,166.332,61.81802,63.0467453,35.2,0.0553,184.8699341,206.6,1.254197717,1.363027215,75.99077606
12.30543804,166.2828,61.57529,63.13342285,35.2,0.0554,184.7961426,206.6,1.254523277,1.364003778,75.47537994
12.32605362,166.3136,61.66457,62.72789764,35.2,0.0557,185.1158752,206.6,1.255825281,1.364437819,77.20601654
12.32062817,166.3136,61.65961,62.95994568,35.2,0.0557,185.1896515,206.6,1.254740238,1.364112258,77.11921692
12.3271389,166.3197,61.71906,62.9020195,35.2,0.056,184.9191132,206.6,1.254848719,1.363244295,75.75749207
12.32062817,166.3197,61.35154,63.1622963,35.2,0.0561,184.9744568,206.6,1.253438234,1.362159252,76.24575806
12.30435276,166.289,61.54054,63.14579773,35.2,0.055,185.0605316,206.6,1.253980756,1.362159252,76.63637543
12.30435276,166.2767,61.74876,62.90615463,35.2,0.0556,185.0912781,206.6,1.253763676,1.362159252,75.38858032
12.31520271,166.2828,61.81802,62.6364975,35.2,0.0561,184.6608734,206.6,1.253112674,1.361833692,74.78095245
12.31520271,166.332,61.76856,62.75279999,35.2,0.0563,184.9068146,206.6,1.252787113,1.36118269,77.58036041
12.30652332,166.4243,62.11886,62.69882965,35.2,0.0562,184.8822327,206.6,1.253763676,1.361833692,75.80089569
12.32062817,166.3443,61.76856,62.56994629,35.2,0.0558,184.9929047,206.5,1.253438234,1.362267733,76.12097931
12.32605362,166.3013,61.55047,63.13342285,35.2,0.0556,184.783844,206.5,1.252895713,1.361074209,74.08653259
12.32605362,166.3505,61.65961,62.91857147,35.2,0.0564,184.6116943,206.6,1.252787113,1.361833692,78.20967865
12.32171345,166.1967,62.09425,62.63233948,35.2,0.0561,184.5317535,206.6,1.253655195,1.362810254,75.73578644
12.31954288,166.2459,62.05487,62.81086731,35.2,0.0559,184.5993958,206.5,1.253655195,1.361616731,75.68154144
12.30652332,166.289,61.60011,62.66559219,35.2,0.0555,184.6301422,206.5,1.253655195,1.361074209,76.23490906
12.31520271,166.2521,61.40133,63.27762985,35.2,0.056,184.6424255,206.5,1.253655195,1.361725211,76.25118256
12.31411839,166.2398,62.04502,62.56994629,35.2,0.0556,184.6116943,206.5,1.252787113,1.36129117,75.44825745
12.31411839,166.3013,62.15329,62.74865341,35.2,0.0561,184.6670227,206.5,1.253763676,1.362376213,76.73944855
12.32062817,166.3074,61.91188,62.85231781,35.2,0.056,184.5010223,206.5,1.254197717,1.364003778,76.01789856
12.30869293,166.2828,61.98588,62.62818146,35.2,0.0558,184.5440521,206.5,1.253763676,1.361942172,78.02522278
12.32605362,166.2767,61.56536,63.306427,35.3,0.056,184.1013641,206.5,1.253329635,1.361399651,76.41394043
12.31954288,166.2767,61.6943,63.14167404,35.3,0.056,183.8677063,206.4,1.253329635,1.36129117,75.97450256
12.29024696,166.2705,61.66952,63.20350647,35.2,0.0557,184.230484,206.4,1.253438234,1.361725211,74.56937408
12.29458714,166.289,61.93163,62.64897156,35.2,0.0563,184.2612152,206.4,1.253655195,1.362376213,76.52787018
12.30109787,166.2828,61.77351,63.02195358,35.2,0.0561,184.1997375,206.4,1.253980756,1.362484694,76.5821228
12.3271389,166.2275,61.76856,62.9888916,35.2,0.0556,184.1382446,206.4,1.253221154,1.36118269,75.3234787
12.31411839,166.2828,61.76361,63.28997421,35.2,0.0559,184.2120361,206.3,1.253329635,1.361399651,76.63637543
12.32171345,166.3074,61.82296,63.02609253,35.2,0.0556,184.1197968,206.3,1.252244592,1.360314608,78.15542603
12.30435276,166.2275,61.81802,62.79428482,35.2,0.056,183.8000793,206.3,1.252027631,1.360640168,76.86965942
12.29892731,166.2459,61.90695,62.73204803,35.2,0.0558,184.015274,206.3,1.25181067,1.360748649,76.27288818
12.32171345,166.2767,62.11394,62.59075165,35.2,0.0563,183.8000793,206.3,1.25181067,1.360748649,73.71218872
12.3325634,166.2213,61.94642,62.67806244,35.2,0.0558,183.8369751,206.3,1.252244592,1.361399651,73.07201385
12.30869293,166.0615,61.81308,62.7776947,35.2,0.0561,183.7631836,206.3,1.252678633,1.360857129,77.98181915
12.31520271,166.2459,61.70916,62.60322952,35.2,0.0561,183.8123779,206.2,1.252678633,1.361074209,77.0378418
12.30869293,166.3074,61.66457,63.16641235,35.2,0.0561,183.5787354,206.2,1.252787113,1.361074209,76.95645905
12.30435276,166.2705,61.84273,62.69467926,35.2,0.0565,183.6525116,206.2,1.252787113,1.36118269,78.47551727
12.31411839,166.3197,62.01545,62.71128845,35.2,0.0558,183.4619141,206.2,1.25181067,1.360640168,74.92201233
12.33364868,166.2705,61.94149,62.68637085,35.2,0.0556,183.8000793,206.2,1.25170207,1.359772086,76.5712738
12.31954288,166.289,61.5008,63.0880394,35.2,0.0558,183.5541382,206.1,1.251485109,1.360206127,75.57303619
12.30326748,166.2828,61.61003,62.82330704,35.2,0.0558,183.3204956,206.2,1.252895713,1.361616731,76.76115417
12.30543804,166.2767,62.25647,62.61154938,35.2,0.0559,183.6525116,206.2,1.252895713,1.36129117,72.78990936
12.29784298,166.2398,61.5008,63.37221146,35.2,0.0561,183.486496,206.1,1.252570152,1.361616731,76.39766693
12.30109787,166.2767,61.5008,63.06326675,35.2,0.0558,183.6279144,206.1,1.252787113,1.362159252,75.86599731
12.30543804,166.2582,61.83779,62.81086731,35.2,0.056,183.7754822,206,1.252244592,1.362159252,75.06306458
12.29024696,166.2828,61.94149,62.90615463,35.2,0.0559,183.8000793,206,1.252136111,1.360531688,75.1335907
12.31737328,166.289,61.49086,63.16641235,35.2,0.0553,183.8738556,206,1.253438234,1.362484694,76.65264893
12.32062817,166.3074,61.68935,62.86474228,35.2,0.0559,183.750885,206,1.25170207,1.359772086,75.05221558
12.32171345,166.2828,61.89707,62.67390823,35.2,0.0565,183.9230499,206,1.250942588,1.359229565,75.0901947
12.32062817,166.289,61.57033,63.00955963,35.2,0.0559,183.8984528,206,1.25181067,1.360531688,81.11759186
12.31411839,166.289,62.19262,62.62818146,35.2,0.0563,184.1997375,206,1.25170207,1.36129117,76.68520355
12.32062817,166.2767,61.74876,62.79013824,35.1,0.0558,184.3350067,206,1.252027631,1.361074209,73.97260284
12.30435276,166.2459,61.96616,62.63233948,35.2,0.0564,184.1812897,206,1.252570152,1.361074209,75.40485382
12.30652332,166.2521,61.76856,62.7776947,35.2,0.0566,184.2858124,206,1.253329635,1.362484694,75.43197632
12.30109787,166.2521,62.01053,62.6157074,35.2,0.0552,184.2058868,205.9,1.252244592,1.361074209,73.86952209
12.33039379,166.1353,61.65961,63.18289948,35.2,0.0556,184.2427826,205.9,1.25181067,1.361074209,77.41760254
12.31954288,166.2275,61.61003,62.51998138,35.2,0.0557,184.1689911,205.9,1.25181067,1.360857129,78.80102539
12.31520271,166.1599,62.13362,62.59075165,35.2,0.0561,183.9906921,205.9,1.252678633,1.361074209,78.58944702
12.3271389,166.043,62.1041,62.52830887,35.2,0.0562,184.2427826,205.9,1.253112674,1.361616731,75.06848907
12.3325634,166.1967,61.58522,63.05087662,35.2,0.0562,184.1997375,205.8,1.252244592,1.361399651,75.78461456
12.33364868,166.3812,61.66457,63.12517548,35.2,0.0556,184.1751404,205.8,1.252895713,1.361725211,77.15176392
12.31411839,166.2521,61.83285,62.99716568,35.2,0.0555,184.1443939,205.8,1.252136111,1.360748649,74.10823059
12.33039379,166.2828,61.41626,63.02195358,35.2,0.0561,184.076767,205.8,1.251159549,1.359772086,77.74854279
12.3271389,166.289,61.91188,62.65312958,35.2,0.0554,184.0583191,205.8,1.25170207,1.360640168,76.88050842
12.33798885,166.2152,62.06964,62.72789764,35.2,0.0554,184.2120361,205.8,1.251159549,1.359555125,71.37935638
12.33364868,166.2152,61.6497,62.90615463,35.2,0.0554,184.1812897,205.8,1.251051068,1.359012604,74.22216034
12.31737328,166.3013,61.49086,62.92684937,35.2,0.0556,184.1689911,205.8,1.251268148,1.359555125,76.6038208
12.31954288,166.2828,61.6943,63.21175003,35.2,0.0556,184.0706177,205.8,1.251485109,1.360531688,75.60015869
12.32605362,166.3074,61.79824,62.85231781,35.2,0.0554,184.2735138,205.8,1.252027631,1.360857129,75.18784332
12.32171345,166.2521,61.52068,62.9888916,35.2,0.0557,184.076767,205.8,1.252027631,1.361725211,75.84971619
12.30869293,166.2213,62.04009,62.67806244,35.2,0.0563,184.1136627,205.9,1.252895713,1.361725211,75.29634857
12.30326748,166.1783,61.82296,62.50331879,35.2,0.0558,184.2120361,205.9,1.252787113,1.362159252,77.71056366
12.30326748,166.2398,61.75866,62.69467926,35.2,0.0562,184.1689911,205.9,1.254523277,1.364437819,73.45720673
12.3271389,166.209,61.8872,62.70714188,35.2,0.0556,184.1935883,206,1.255065799,1.363895297,74.68872833
12.33798885,166.0676,61.78835,62.59075165,35.2,0.0559,183.9968262,206,1.257669806,1.367367387,76.6038208
12.32605362,166.1537,61.74382,63.24469376,35.2,0.0565,184.2550659,205.9,1.25908041,1.369971514,77.50440216
12.31954288,166.0861,61.89213,62.73619843,35.2,0.0572,184.2120361,205.9,1.264722586,1.37593925,75.02508545
12.31411839,166.1906,61.57529,62.93926239,35.2,0.0575,184.0460205,205.8,1.263637543,1.374745607,75.87684631
12.32062817,166.2767,61.52564,62.94753647,35.2,0.0575,184.0275726,205.8,1.264180064,1.37572217,75.40485382
12.31520271,166.1291,61.95629,63.0178299,35.2,0.0575,184.0706177,205.7,1.265156627,1.375505209,74.85148621
12.31954288,166.1476,61.5008,63.0467453,35.2,0.0567,184.015274,205.7,1.263420582,1.373769164,76.8045578
12.33364868,166.2213,61.81308,62.94339752,35.2,0.056602918,184.1197968,205.7,1.261901498,1.3721416,76.09928131
12.33690357,166.2398,61.84768,62.62818146,35.2,0.0567,184.0521698,205.7,1.260707974,1.371056557,75.54590607
12.32171345,166.209,61.69925,62.82330704,35.2,0.057073101,184.076767,205.6,1.259731412,1.370622516,76.79912567
12.3271389,166.1967,61.46103,62.85231781,35.2,0.0564,184.1443939,205.6,1.259731412,1.370839477,76.28916168
12.3325634,166.1168,61.54054,62.46997833,35.2,0.0565,184.1689911,205.6,1.258103848,1.368126869,77.78108978
12.32605362,166.1599,61.59514,62.96408463,35.2,0.0562,183.9906921,205.5,1.257452846,1.366499305,78.56231689
12.3325634,166.1967,61.61003,62.49082184,35.2,0.056602918,184.076767,205.5,1.257127285,1.366716385,79.63650513
12.32496834,166.1476,61.68935,62.51998138,35.2,0.0565,183.9291992,205.6,1.255825281,1.365956783,80.39603424
12.3271389,166.1353,61.65961,62.61154938,35.2,0.0563,183.8923035,205.4,1.256150842,1.36487174,74.70500183
12.30869293,166.1476,61.62491,62.53247833,35.2,0.056602918,183.8738556,205.4,1.254414678,1.364329219,74.95998383
12.31411839,166.1537,61.78835,62.55329132,35.2,0.0558,184.015274,205.4,1.254957199,1.36498034,78.92037964
12.30869293,166.1599,61.65961,62.61154938,35.2,0.0561,183.9046021,205.5,1.253980756,1.363569736,77.34707642
12.31411839,166.1476,61.82296,62.62403107,35.2,0.056494415,184.0275726,205.5,1.254740238,1.364003778,77.52068329
12.31520271,166.1476,61.76361,62.50748825,35.2,0.0556,184.1197968,205.5,1.253872156,1.362484694,74.84062958
12.32171345,166.1476,61.98588,63.14167404,35.2,0.0565,184.0398712,205.4,1.253980756,1.363244295,72.42641449
12.31954288,166.0615,61.95629,63.14167404,35.2,0.0563,184.1197968,205.4,1.253438234,1.362484694,77.92757416
12.29892731,166.1599,61.69925,62.81086731,35.2,0.0561,184.1382446,205.4,1.253438234,1.362376213,75.22039795
12.31411839,166.1783,61.61499,62.56994629,35.2,0.0561,183.9230499,205.4,1.253112674,1.362810254,77.00528717
12.31411839,166.0307,61.49086,62.76110077,35.2,0.056,183.7816315,205.4,1.252787113,1.36118269,75.1173172
12.31411839,166.0246,61.42621,63.21586609,35.2,0.0561,183.9476471,205.4,1.25170207,1.36129117,75.51335907
12.32062817,166.123,61.73392,63.28585815,35.2,0.056,183.7631836,205.4,1.252787113,1.362159252,78.23680878
12.30543804,166.1783,61.93655,63.11279678,35.2,0.0559,183.8062286,205.4,1.252027631,1.361074209,75.29634857
12.30869293,166.209,61.72401,63.14167404,35.2,0.0561,183.9230499,205.4,1.25159359,1.360531688,80.62931824
12.30001259,166.0676,61.98588,63.21175003,35.2,0.0556,183.8615723,205.4,1.249640584,1.358470082,78.56774139
12.31520271,166.1353,61.72401,62.87717056,35.2,0.0561,183.8123779,205.5,1.250508547,1.359229565,77.15176392
12.30652332,166.1476,61.96616,62.66559219,35.2,0.0558,183.9169006,205.4,1.251159549,1.359229565,75.24752045
12.30652332,166.1045,62.10902,62.65728378,35.2,0.0561,183.8615723,205.5,1.251051068,1.358470082,79.20791626
12.30652332,166.1476,61.95629,62.66559219,35.2,0.0559,183.7631836,205.5,1.251485109,1.359663606,80.45028687
12.30652332,166.1783,62.08933,62.42411041,35.2,0.056,183.8431244,205.5,1.250074625,1.358144522,75.74121857
12.30652332,166.1291,61.93163,62.57410812,35.3,0.0562,183.7816315,205.5,1.251051068,1.360206127,78.61656952
12.29784298,166.1599,61.74382,62.98062515,35.4,0.0557,183.7201538,205.5,1.251159549,1.359229565,77.12464142
12.30543804,166.1353,61.64474,62.40742111,35.5,0.0564,183.4434662,205.5,1.251051068,1.359663606,75.70866394
12.29024696,166.1783,61.88225,62.71959305,35.5,0.0564,183.750885,205.5,1.249966025,1.358687043,73.16424561
12.30652332,166.166,61.87238,62.92271042,35.5,0.0556,183.8923035,205.5,1.249098063,1.358470082,77.11921692
12.31411839,166.1168,61.6497,62.67806244,35.7,0.056,183.8062286,205.4,1.251051068,1.360206127,76.27831268
12.30869293,166.1783,61.91681,63.31054306,35.8,0.0557,183.8738556,205.4,1.250617027,1.359012604,75.16072083
12.30326748,166.1291,61.89213,62.79428482,35.8,0.0553,183.7939301,205.4,1.250074625,1.359012604,78.50263977
12.30652332,166.1537,61.54551,62.57410812,35.8,0.0559,183.7201538,205.5,1.250074625,1.358036041,75.04136658
12.30435276,166.123,61.89707,63.03848267,35.9,0.0557,183.640213,205.4,1.249966025,1.358470082,75.84971619
12.29892731,166.0861,62.01545,63.33110046,36,0.0556,183.6771088,205.4,1.248555541,1.357276559,76.5983963
12.29892731,166.1045,62.01545,62.75694656,36,0.0554,183.7816315,205.4,1.24822998,1.355974436,74.8894577
12.29024696,166.1599,61.95629,63.08390427,36.1,0.055047695,183.9906921,205.4,1.249098063,1.358361602,74.29811096
12.29024696,166.1291,61.5604,62.74035263,36.2,0.0559,183.6463623,205.4,1.248989582,1.357602,74.05397797
12.29024696,166.0984,61.93655,63.08390427,36.2,0.0556,183.8369751,205.4,1.247687459,1.356516957,74.65074921
12.29892731,166.123,61.62491,62.62818146,36.3,0.0554,183.8431244,205.4,1.247253418,1.355323434,73.34870148
12.29567242,166.0738,61.98588,62.91857147,36.3,0.0546,183.4004211,205.3,1.246385455,1.354889393,73.6145401
12.28373718,166.1291,61.61003,62.49915314,36.3,0.0549,183.6709595,205.3,1.246602416,1.354780912,74.27098846
12.28482246,166.0738,61.93163,63.0467453,36.3,0.0556,183.5787354,205.3,1.245300412,1.353695869,75.24209595
12.28482246,166.1168,61.85756,62.83988571,36.4,0.0554,183.5233917,205.4,1.245517373,1.353587389,69.71924591
12.27831173,166.0738,61.92175,63.07152176,36.4,0.0554,183.4311676,205.3,1.245842934,1.35380435,71.84049988
12.27288628,166.0553,62.01053,63.12105179,36.5,0.0557,183.3819733,205.3,1.246385455,1.354238391,76.98358917
12.27288628,166.0738,62.01053,62.87717056,36.5,0.0559,183.4065704,205.4,1.246059895,1.353587389,72.83330536
12.27397156,166.0061,61.68935,62.62403107,36.6,0.0556,183.1237335,205.4,1.245517373,1.354672432,73.6308136
12.28373718,166.0307,61.81308,62.66975021,36.6,0.056,183.0622559,205.4,1.244974852,1.353044868,75.64898682
12.28916264,166.0738,61.81802,62.76110077,36.6,0.0555,182.5949554,205.3,1.244540811,1.353153348,71.88932037
12.27397156,166.0246,62.08442,62.93512344,36.6,0.0558,182.7548218,205.4,1.244215369,1.353153348,74.9057312
12.2631216,166.0615,62.03517,63.19526672,36.6,0.056494415,182.7794189,205.3,1.245625854,1.35380435,76.8045578
12.27397156,166,61.51073,62.57410812,36.6,0.0561,182.3367157,205.3,1.245191932,1.353261828,72.20941162
12.25986576,166.0615,61.63978,62.74865341,36.6,0.0562,182.3305664,205.3,1.245300412,1.354346871,72.69767761
12.2685461,166.1353,61.7834,62.73619843,36.6,0.0558,181.857132,205.4,1.244757891,1.353044868,74.35778809
12.27288628,166.0061,61.7933,62.8730278,36.6,0.0555,181.8386841,205.4,1.245300412,1.353478909,74.55309296
12.27288628,166.1168,61.61499,62.69882965,36.6,0.0563,181.3037567,205.4,1.246059895,1.35402143,73.05031586
12.26529121,166.0123,61.64474,62.45747375,36.7,0.0561,181.7034149,205.4,1.245300412,1.353153348,76.5821228
12.2631216,166.0061,61.5604,62.83159637,36.7,0.056494415,181.74646,205.4,1.245842934,1.353695869,71.921875
12.25661087,166.1045,61.71411,62.59490967,36.7,0.0563,181.7157135,205.4,1.245083332,1.353478909,74.15705872
12.25444126,166.0615,61.46103,62.53247833,36.7,0.056,181.7649078,205.3,1.244757891,1.353261828,72.70310211
12.25118542,166.0553,61.58522,62.62818146,36.7,0.0562,181.7341614,205.3,1.244215369,1.352502346,76.24575806
12.24142075,166.0246,61.98095,63.00955963,36.7,0.056,181.1930847,205.3,1.245083332,1.353695869,75.31262207
12.2631216,166.0246,61.66457,62.56578445,36.7,0.056,181.4697723,205.2,1.245625854,1.353695869,75.00338745
12.25661087,166.0676,61.91188,63.12105179,36.8,0.0563,181.1869354,205.2,1.245191932,1.353153348,74.10280609
12.24684525,166.0123,61.73392,62.51165009,36.8,0.0561,180.8426208,205.2,1.245300412,1.354238391,71.63976288
12.25552559,166.0984,61.76361,62.65728378,36.8,0.056602918,180.5843811,205.1,1.243021846,1.351417303,75.80089569
12.24684525,166.0615,61.8872,63.03848267,36.8,0.0561,180.6151276,205.2,1.243455768,1.351634264,73.11541748
12.24467564,166.0922,61.8872,63.0178299,36.8,0.056,180.3384399,205.1,1.243672848,1.351959825,73.23477173
12.22840023,166.0307,61.62491,62.67390823,36.8,0.0558,180.6397247,205.1,1.244106889,1.353044868,76.92933655
